round,idno,cntry,trustpeople1,trustpeople2,trustpeople3,politics1,politics2,politics3,politics4,politics5,politics6,politics7,discriminate,optimism,D1,D2,D3,D4R,D5,D6R,D7,D8
6,306,AL,3,6,10,2,1,3,2,1,10,10,0,2,2,3,2,3,1,3,2,NA
6,307,AL,0,0,0,0,0,5,0,0,0,NA,0,1,2,2,2,3,1,2,1,NA
6,308,AL,1,3,4,6,10,10,0,0,NA,NA,NA,1,3,3,2,2,3,2,3,NA
6,309,AL,4,5,6,4,5,0,0,0,7,NA,0,2,1,2,1,4,1,2,1,NA
6,310,AL,3,4,2,0,6,5,0,0,9,9,0,2,2,2,2,2,2,2,2,NA
6,312,AL,8,5,5,NA,NA,8,NA,NA,NA,NA,0,NA,2,NA,2,3,2,3,2,NA
6,313,AL,9,5,8,3,6,6,0,0,10,9,0,2,1,2,2,3,1,NA,2,NA
6,314,AL,0,5,2,4,3,0,2,5,8,5,0,2,1,3,3,1,2,1,3,NA
6,315,AL,5,2,6,4,3,10,3,5,3,3,1,2,2,2,1,2,4,3,2,NA
6,316,AL,5,5,1,0,1,0,0,0,6,10,0,2,1,1,1,3,1,3,1,NA
6,317,AL,6,6,8,5,6,3,0,0,10,10,0,1,2,3,3,2,1,2,2,NA
6,318,AL,10,10,2,0,5,5,0,0,NA,10,0,2,3,3,3,2,3,1,3,NA
6,319,AL,2,5,6,2,NA,8,5,5,NA,NA,0,2,3,2,3,2,1,2,2,NA
6,320,AL,0,10,10,0,0,0,0,0,0,0,0,2,3,4,4,1,4,1,1,NA
6,321,AL,6,5,4,10,10,10,4,9,7,4,0,2,2,3,2,2,1,3,3,NA
6,323,AL,5,4,3,NA,7,8,7,8,10,9,0,2,1,2,2,3,1,3,2,NA
6,324,AL,0,5,7,0,6,10,0,2,1,5,0,2,2,4,3,3,2,1,3,NA
6,325,AL,3,1,0,0,1,1,1,1,1,1,0,3,3,3,4,2,2,1,3,NA
6,326,AL,5,5,4,1,0,1,0,2,4,5,0,1,1,2,2,3,1,2,2,NA
6,327,AL,1,5,1,NA,5,8,0,0,5,7,0,2,2,2,3,3,2,3,1,NA
6,329,AL,2,9,7,0,0,8,0,0,9,7,1,2,1,2,3,4,1,2,2,NA
6,330,AL,3,4,4,1,1,2,2,2,1,7,0,3,1,2,2,3,1,3,2,NA
6,331,AL,0,4,0,0,0,5,4,10,10,10,0,1,1,1,1,4,1,4,1,NA
6,332,AL,5,8,6,6,8,9,7,8,10,10,0,4,2,3,2,2,2,2,3,NA
6,333,AL,10,5,5,0,4,5,2,8,6,10,NA,1,2,3,4,2,1,3,2,NA
6,335,AL,3,4,4,0,3,3,1,0,5,6,0,2,2,3,2,3,2,3,2,NA
6,336,AL,3,5,2,3,7,6,4,5,10,9,0,1,2,3,3,2,1,3,2,NA
6,337,AL,0,10,0,0,10,0,0,0,10,10,NA,2,3,4,4,1,2,1,3,NA
6,338,AL,0,4,10,0,0,5,0,0,10,5,0,4,3,4,2,2,2,2,3,NA
6,339,AL,5,3,8,0,6,2,0,0,0,0,0,1,4,1,3,1,2,1,4,NA
6,340,AL,0,0,0,0,0,5,0,0,2,5,0,2,4,4,3,1,1,2,3,NA
6,341,AL,1,1,4,2,7,10,10,10,10,8,0,2,2,2,3,4,1,4,2,NA
6,342,AL,5,6,6,NA,4,8,2,3,4,4,0,2,1,2,2,3,1,2,2,NA
6,343,AL,0,10,0,5,5,10,10,0,10,10,0,2,3,3,1,4,1,3,1,NA
6,344,AL,2,0,0,0,0,4,0,0,10,10,0,4,2,3,2,2,2,1,2,NA
6,345,AL,0,3,5,0,8,8,0,8,10,10,0,1,2,3,2,4,1,4,2,NA
6,347,AL,0,8,3,3,0,2,1,2,2,7,0,4,3,4,2,2,2,1,3,NA
6,348,AL,0,0,0,0,8,9,0,0,7,10,0,1,3,2,3,4,1,4,2,NA
6,350,AL,2,2,0,5,0,5,8,4,10,10,0,2,2,2,2,3,1,2,2,NA
6,351,AL,0,8,3,0,3,2,8,7,10,10,0,2,3,3,4,1,2,1,3,NA
6,352,AL,5,5,5,0,0,0,0,0,10,10,0,2,2,4,3,3,2,3,2,NA
6,353,AL,6,3,3,5,9,7,1,1,8,10,0,3,2,3,2,3,1,2,2,NA
6,354,AL,5,6,6,3,4,7,1,0,4,5,0,2,3,3,2,3,2,2,3,NA
6,355,AL,0,10,0,5,10,10,0,1,10,NA,0,1,3,2,1,2,1,2,2,NA
6,356,AL,10,3,10,5,3,10,5,0,9,10,0,2,2,2,2,2,2,2,2,NA
6,358,AL,5,9,4,2,5,9,0,0,NA,NA,0,1,1,3,1,4,1,3,1,NA
6,359,AL,1,6,2,NA,10,NA,0,0,10,NA,0,NA,2,NA,3,3,3,2,3,NA
6,360,AL,4,7,0,0,0,0,0,0,6,7,0,2,2,3,2,3,2,2,2,NA
6,361,AL,0,0,0,0,0,0,0,0,2,7,0,3,2,3,2,1,2,1,3,NA
6,362,AL,5,2,0,10,8,10,8,8,8,10,0,2,4,4,3,1,4,1,4,NA
6,363,AL,5,6,10,3,2,8,0,4,8,6,0,1,1,2,1,3,2,2,2,NA
6,364,AL,0,4,5,3,3,2,1,2,7,8,0,2,2,3,2,3,2,3,2,NA
6,365,AL,6,5,0,0,0,3,0,0,10,10,1,4,3,3,4,1,4,1,4,NA
6,366,AL,5,5,5,8,6,8,8,5,10,10,1,2,3,3,2,3,3,2,2,NA
6,367,AL,5,3,2,6,3,5,3,5,8,10,0,2,2,3,1,3,1,4,2,NA
6,368,AL,0,0,0,5,8,6,6,4,5,5,0,2,2,3,2,4,1,4,2,NA
6,369,AL,4,3,1,2,3,1,2,4,5,2,0,2,1,1,1,2,1,2,2,NA
6,370,AL,2,0,4,0,0,2,0,0,10,10,0,4,3,4,2,1,4,1,4,NA
6,371,AL,5,7,5,5,5,5,0,0,10,10,0,2,1,2,2,3,2,2,2,NA
6,372,AL,0,0,5,4,8,7,0,0,8,7,0,2,2,2,1,4,1,3,2,NA
6,373,AL,1,6,0,0,2,2,2,1,NA,NA,0,NA,4,4,3,2,2,2,2,NA
6,374,AL,3,3,4,0,5,0,0,0,4,6,0,1,1,2,2,3,1,3,2,NA
6,375,AL,4,2,4,3,0,7,0,0,10,10,0,3,2,3,2,2,2,2,2,NA
6,376,AL,0,0,0,3,0,0,0,0,8,9,0,2,3,3,3,2,2,1,3,NA
6,377,AL,0,10,2,0,0,5,0,0,5,5,0,2,1,3,1,4,1,3,1,NA
6,378,AL,0,0,1,0,1,1,0,0,4,4,0,2,1,3,2,2,2,3,2,NA
6,379,AL,0,0,0,4,0,0,5,5,6,4,0,1,2,3,2,2,1,4,2,NA
6,380,AL,1,2,4,0,0,3,0,0,5,5,0,2,2,1,3,3,4,3,3,NA
6,381,AL,5,6,5,7,5,4,5,5,7,8,0,2,1,1,2,4,1,4,1,NA
6,382,AL,8,3,6,3,5,8,2,2,10,10,0,1,2,3,2,2,2,2,2,NA
6,383,AL,3,2,4,0,1,4,0,0,9,8,0,1,1,3,2,3,1,3,2,NA
6,384,AL,4,4,2,6,5,8,4,2,5,5,0,3,2,2,2,3,2,2,2,NA
6,385,AL,7,2,2,8,3,9,5,5,10,10,0,2,1,2,1,3,1,3,2,NA
6,386,AL,3,3,2,0,0,2,1,3,0,5,0,4,1,4,4,1,1,2,2,NA
6,387,AL,5,5,3,5,5,6,5,4,7,9,0,2,2,2,3,3,1,2,2,NA
6,388,AL,0,10,10,1,0,0,0,0,0,4,0,3,3,1,2,2,1,2,2,NA
6,389,AL,6,5,5,6,5,7,5,5,7,7,0,1,1,3,2,3,1,3,2,NA
6,390,AL,0,5,7,8,4,8,2,2,6,4,0,2,2,2,3,3,3,3,2,NA
6,391,AL,0,7,7,5,5,10,2,0,10,10,0,3,2,3,3,3,1,2,2,NA
6,392,AL,0,10,10,5,3,5,2,5,10,10,0,1,1,2,1,4,1,3,1,NA
6,393,AL,0,10,5,0,10,8,5,0,0,5,0,2,1,2,2,2,1,3,2,NA
6,394,AL,1,1,1,0,0,2,3,10,NA,10,0,1,2,1,3,3,3,3,3,NA
6,395,AL,6,7,5,8,9,8,7,7,10,10,0,1,1,2,1,3,1,3,2,NA
6,396,AL,5,2,0,0,1,2,0,0,2,2,0,2,1,3,2,3,1,3,2,NA
6,397,AL,1,1,2,0,0,6,0,1,0,1,0,2,3,3,3,2,3,3,3,NA
6,398,AL,10,5,2,4,2,2,0,0,9,9,0,1,1,1,1,3,1,3,1,NA
6,399,AL,0,0,0,2,8,8,0,4,8,8,0,3,2,3,3,2,2,2,3,NA
6,400,AL,1,7,1,4,6,6,0,1,10,10,0,1,1,3,2,3,1,2,2,NA
6,401,AL,0,0,0,0,10,10,0,0,6,0,0,2,2,2,1,3,1,3,2,NA
6,402,AL,0,1,1,NA,0,1,0,0,2,6,0,2,1,2,1,3,2,3,2,NA
6,403,AL,3,2,6,4,4,10,0,0,10,10,0,1,4,4,1,2,1,3,4,NA
6,404,AL,5,2,6,9,10,0,0,0,9,4,0,2,1,1,1,3,1,3,2,NA
6,405,AL,1,5,5,5,1,0,0,0,0,0,0,2,1,NA,3,2,1,3,1,NA
6,406,AL,2,5,3,5,8,5,2,2,NA,7,0,1,1,3,2,3,1,2,2,NA
6,407,AL,10,6,2,5,5,5,3,3,8,9,0,3,3,3,2,1,2,1,3,NA
6,408,AL,7,5,10,1,1,1,1,1,8,8,0,2,2,2,2,2,1,2,2,NA
6,409,AL,6,7,5,0,0,3,0,3,7,7,0,2,1,2,2,3,1,3,2,NA
6,410,AL,4,2,2,8,9,5,1,1,9,10,0,5,4,4,3,1,4,1,4,NA
6,411,AL,3,0,4,2,5,3,5,5,10,10,0,2,3,4,1,2,1,2,3,NA
6,412,AL,0,2,2,0,0,4,0,0,8,10,0,2,2,1,3,1,1,1,2,NA
6,413,AL,1,0,1,0,0,0,0,0,7,10,0,1,2,4,2,1,4,1,3,NA
6,414,AL,0,0,0,5,9,1,0,0,3,5,0,1,3,3,3,2,2,1,2,NA
6,415,AL,0,10,0,5,0,10,4,4,8,10,0,2,3,2,2,3,2,3,2,NA
6,416,AL,0,0,0,2,8,4,2,5,8,10,1,2,2,3,3,2,3,2,3,NA
6,417,AL,0,2,1,0,8,8,7,7,5,5,1,4,2,3,1,4,1,4,2,NA
6,418,AL,8,7,5,2,5,7,5,5,8,8,0,2,1,1,2,2,1,2,2,NA
6,419,AL,2,3,3,3,5,5,0,6,10,10,0,2,2,1,2,3,2,1,2,NA
6,420,AL,1,1,1,5,3,5,2,2,9,9,0,2,2,2,2,3,2,3,2,NA
6,421,AL,7,3,7,4,9,5,3,3,10,10,0,3,2,2,3,3,3,2,1,NA
6,422,AL,5,2,4,10,8,9,0,0,7,10,0,2,2,3,1,3,1,4,2,NA
6,423,AL,8,6,6,5,5,5,3,3,9,9,0,2,1,2,1,3,1,3,1,NA
6,424,AL,5,4,4,4,NA,6,0,1,10,10,0,2,3,4,2,2,3,2,2,NA
6,425,AL,3,3,7,7,5,8,7,7,10,10,0,3,2,2,2,3,1,3,2,NA
6,426,AL,2,4,4,0,0,0,0,0,0,0,0,2,2,1,2,3,1,3,1,NA
6,427,AL,1,2,3,5,1,5,9,9,7,9,0,2,1,2,2,3,1,3,2,NA
6,428,AL,1,4,2,3,0,4,4,3,8,8,0,2,2,2,3,3,2,3,2,NA
6,429,AL,2,7,3,5,0,8,5,5,7,7,0,2,2,2,2,4,2,2,2,NA
6,430,AL,0,1,1,8,4,5,0,0,9,9,0,2,2,2,2,3,1,3,2,NA
6,431,AL,0,9,10,7,8,8,5,5,10,10,0,1,2,2,1,3,1,2,2,NA
6,432,AL,7,5,4,8,10,9,5,9,10,10,0,2,2,2,1,2,2,3,2,NA
6,433,AL,1,6,4,2,5,3,2,2,10,10,0,2,2,3,3,2,2,2,3,NA
6,434,AL,2,1,7,8,10,7,9,7,10,10,0,2,2,2,2,2,2,4,2,NA
6,436,AL,2,5,1,0,2,7,0,0,2,NA,0,3,3,3,4,2,3,1,3,NA
6,437,AL,2,1,2,2,1,6,5,2,10,10,0,2,3,3,1,3,4,2,4,NA
6,438,AL,10,10,0,8,2,5,3,4,0,8,0,1,2,4,4,3,2,2,3,NA
6,440,AL,4,5,3,2,2,5,0,0,8,9,0,2,2,2,2,3,1,3,1,NA
6,441,AL,4,6,2,7,6,0,0,2,6,8,0,2,2,3,3,2,1,2,2,NA
6,442,AL,0,10,0,0,0,0,0,0,10,10,0,1,3,3,2,1,2,1,1,NA
6,443,AL,5,2,5,8,5,2,5,5,10,10,0,1,1,1,1,3,1,2,1,NA
6,444,AL,8,1,6,9,6,7,5,2,7,9,0,2,2,2,4,2,1,3,4,NA
6,445,AL,8,7,7,9,10,10,8,8,10,10,0,1,1,2,1,3,1,3,2,NA
6,446,AL,2,2,3,8,8,7,5,7,9,9,0,2,1,2,1,3,1,2,2,NA
6,447,AL,5,7,1,0,9,7,0,0,10,10,1,1,2,3,2,2,1,2,3,NA
6,448,AL,2,9,10,0,0,0,0,0,0,0,0,2,3,2,2,3,2,2,2,NA
6,449,AL,8,7,5,6,4,7,3,6,8,9,0,2,2,2,1,3,1,3,2,NA
6,451,AL,5,7,0,0,0,3,0,0,NA,0,NA,1,3,3,3,2,3,2,3,NA
6,452,AL,5,8,8,0,0,0,0,0,7,8,0,4,2,3,1,2,2,2,2,NA
6,453,AL,10,10,6,7,8,9,5,3,10,10,0,1,2,1,2,2,1,2,1,NA
6,454,AL,5,7,2,0,2,7,0,0,10,10,0,2,2,3,2,3,2,2,2,NA
6,455,AL,3,6,6,2,2,2,2,1,5,5,0,2,2,2,2,3,2,3,2,NA
6,456,AL,5,6,8,7,2,10,6,6,10,10,0,4,2,2,2,2,1,3,2,NA
6,457,AL,0,NA,NA,NA,NA,10,0,0,10,10,NA,NA,3,NA,3,2,2,3,3,NA
6,458,AL,7,6,5,7,6,4,5,6,8,8,0,2,1,2,1,4,1,3,2,NA
6,459,AL,1,5,9,NA,3,10,0,2,0,0,0,1,2,2,1,3,2,4,1,NA
6,460,AL,5,10,0,0,0,0,5,0,10,10,0,2,2,3,2,2,1,1,1,NA
6,461,AL,2,0,0,10,0,0,0,0,10,10,0,3,3,3,4,3,1,1,4,NA
6,462,AL,5,8,2,5,9,7,3,9,10,10,0,NA,2,3,1,3,2,1,3,NA
6,463,AL,8,3,9,10,9,3,5,1,3,6,1,1,2,3,4,1,4,1,4,NA
6,464,AL,2,8,8,5,8,10,2,2,9,10,1,2,2,3,2,3,2,3,2,NA
6,465,AL,0,2,5,3,0,5,2,0,10,10,0,2,3,2,2,2,2,2,2,NA
6,466,AL,1,1,6,2,6,1,8,8,5,8,0,2,2,3,1,3,1,3,2,NA
6,467,AL,4,2,8,5,6,7,5,5,9,9,0,2,1,1,2,3,1,4,1,NA
6,468,AL,0,7,4,0,1,1,0,0,7,8,0,2,2,3,3,2,1,3,4,NA
6,469,AL,2,2,1,5,4,5,0,0,10,10,0,2,2,2,2,3,2,1,2,NA
6,470,AL,0,6,2,0,0,10,0,0,10,10,0,2,2,2,1,2,1,2,2,NA
6,471,AL,9,4,3,2,5,10,4,4,10,10,0,1,2,3,1,3,2,1,2,NA
6,472,AL,0,0,1,0,0,0,0,1,0,0,0,2,2,3,1,3,1,3,1,NA
6,473,AL,4,3,3,0,0,3,0,3,5,6,0,2,2,2,3,2,1,2,3,NA
6,474,AL,0,0,0,0,2,0,0,0,10,10,1,2,4,4,4,1,4,2,4,NA
6,475,AL,1,1,1,9,10,8,10,10,NA,NA,0,1,2,1,3,3,2,3,2,NA
6,476,AL,5,7,9,0,0,0,0,0,0,0,0,3,2,2,2,3,1,2,2,NA
6,477,AL,4,6,3,5,6,5,3,4,9,9,0,2,2,2,1,3,2,2,2,NA
6,478,AL,2,3,2,0,0,0,0,0,7,10,0,2,2,2,2,3,1,1,2,NA
6,479,AL,3,4,4,5,3,7,4,6,7,7,0,1,2,2,2,3,2,2,2,NA
6,480,AL,2,4,3,5,7,6,4,3,9,10,0,1,2,1,2,1,2,1,2,NA
6,481,AL,3,5,6,8,10,10,8,10,10,9,0,2,1,1,1,3,1,2,1,NA
6,482,AL,2,5,1,1,6,6,1,1,8,8,0,2,1,2,2,2,1,2,2,NA
6,483,AL,10,8,10,10,10,10,10,10,10,10,NA,1,2,3,2,2,1,1,3,NA
6,484,AL,1,8,8,0,3,5,2,2,3,7,0,4,1,1,1,2,1,2,1,NA
6,485,AL,0,10,3,0,10,10,0,0,10,10,0,2,1,1,2,3,2,1,2,NA
6,486,AL,2,3,0,6,1,2,1,4,7,9,0,1,1,3,1,4,1,2,2,NA
6,487,AL,1,3,1,5,5,7,5,5,10,10,0,2,1,NA,3,3,1,2,2,NA
6,488,AL,3,8,3,4,2,3,1,2,10,10,0,2,1,2,1,3,1,2,2,NA
6,489,AL,10,10,10,5,5,10,5,0,NA,NA,0,4,2,3,2,2,2,2,2,NA
6,490,AL,3,7,4,1,3,3,5,7,1,1,0,2,3,4,4,3,3,3,4,NA
6,493,AL,5,6,5,6,1,4,1,2,6,8,0,2,2,3,3,2,2,2,2,NA
6,494,AL,4,4,3,7,5,6,5,6,8,8,0,2,1,3,2,3,1,3,4,NA
6,495,AL,4,4,0,0,0,0,0,0,10,10,1,4,2,3,3,2,2,1,2,NA
6,496,AL,6,0,4,2,3,5,1,0,7,3,0,2,2,1,1,3,2,3,2,NA
6,497,AL,6,5,6,0,0,0,0,0,9,9,0,3,3,4,3,2,2,2,3,NA
6,498,AL,6,3,2,0,0,0,0,0,10,10,0,4,3,4,2,2,2,1,2,NA
6,500,AL,7,4,10,10,3,10,5,10,10,10,0,1,1,1,1,4,1,4,1,NA
6,501,AL,3,8,2,5,3,3,3,3,8,9,0,4,2,2,2,2,2,4,2,NA
6,502,AL,4,4,4,2,3,2,1,1,7,6,0,4,2,2,2,3,2,1,2,NA
6,503,AL,5,9,8,10,5,10,4,9,10,10,0,3,2,2,3,3,1,1,2,NA
6,504,AL,2,2,2,4,8,8,2,3,10,10,0,2,2,2,2,3,1,3,1,NA
6,505,AL,1,8,6,2,7,8,4,4,8,7,0,1,2,3,2,3,1,3,2,NA
6,506,AL,0,3,2,0,3,1,0,0,9,10,0,3,2,2,1,3,2,2,2,NA
6,507,AL,4,4,3,1,0,7,1,2,10,10,0,2,1,2,3,3,2,3,2,NA
6,508,AL,1,8,5,3,4,8,3,2,7,8,0,2,4,4,4,1,3,1,3,NA
6,509,AL,3,4,8,3,3,7,3,3,8,8,0,2,1,2,1,3,1,2,2,NA
6,510,AL,8,8,1,10,10,10,8,5,NA,NA,NA,2,2,2,2,3,2,3,2,NA
6,511,AL,1,8,1,0,5,5,0,0,10,9,0,2,2,2,1,2,1,2,2,NA
6,512,AL,0,0,0,9,9,10,9,9,10,10,0,2,3,3,2,3,2,2,2,NA
6,513,AL,7,9,3,0,7,5,0,0,3,10,0,1,1,1,1,3,1,4,1,NA
6,514,AL,6,5,8,9,9,9,9,7,9,10,NA,2,2,3,2,3,2,3,2,NA
6,515,AL,0,3,3,0,0,0,0,0,5,5,0,2,2,2,1,3,1,3,3,NA
6,516,AL,0,2,7,0,0,0,0,1,0,0,0,2,2,3,2,1,2,1,3,NA
6,517,AL,8,7,8,0,4,6,4,0,7,8,0,2,2,4,3,2,2,2,3,NA
6,518,AL,4,7,4,6,3,9,4,5,10,10,0,1,2,2,2,3,2,2,2,NA
6,519,AL,1,0,10,2,1,8,0,0,10,10,0,1,2,4,2,3,1,3,2,NA
6,520,AL,0,4,5,0,0,2,0,0,5,5,0,1,3,3,3,2,2,2,3,NA
6,521,AL,3,2,5,0,0,0,0,0,9,9,0,2,2,2,2,2,2,2,3,NA
6,522,AL,0,2,5,0,2,7,0,2,10,9,0,1,2,3,2,3,1,2,2,NA
6,523,AL,3,1,9,10,10,10,0,0,0,10,0,5,2,2,1,4,1,4,2,NA
6,524,AL,10,0,4,0,0,0,2,0,10,10,0,1,2,4,2,2,2,2,2,NA
6,525,AL,5,5,4,6,4,5,5,5,10,10,0,2,1,1,2,3,2,2,2,NA
6,526,AL,1,5,8,0,0,5,0,0,10,10,0,2,1,3,2,1,4,1,1,NA
6,527,AL,6,5,8,0,10,10,0,0,10,10,0,1,2,2,2,2,2,3,2,NA
6,528,AL,5,7,9,0,0,6,0,0,10,10,0,NA,4,4,4,1,4,1,4,NA
6,529,AL,3,10,10,0,0,0,0,0,10,10,0,2,2,4,2,4,2,3,2,NA
6,530,AL,0,4,0,2,0,0,0,1,7,8,0,2,1,2,1,2,1,2,2,NA
6,531,AL,0,7,4,0,0,4,0,0,10,10,0,2,2,2,2,4,1,3,2,NA
6,532,AL,6,8,7,5,5,6,3,1,6,7,0,2,2,1,1,2,1,1,2,NA
6,533,AL,2,3,5,0,0,4,0,0,4,9,0,3,3,3,4,2,2,1,3,NA
6,534,AL,7,6,7,NA,3,6,5,6,7,7,0,2,2,3,3,2,2,2,2,NA
6,535,AL,4,6,6,4,5,7,6,5,7,7,0,2,1,2,1,3,1,4,1,NA
6,536,AL,0,2,8,NA,3,5,0,0,8,9,0,1,2,2,3,4,2,3,2,NA
6,537,AL,4,6,7,5,5,7,4,4,7,9,0,2,2,2,2,3,2,2,2,NA
6,538,AL,4,3,5,0,3,3,0,0,6,6,0,1,2,1,1,3,1,3,2,NA
6,539,AL,0,5,10,4,4,7,4,4,8,9,0,1,2,2,3,2,1,3,2,NA
6,540,AL,8,8,6,3,7,4,2,5,7,5,0,2,2,4,2,3,2,4,2,NA
6,541,AL,2,0,0,0,8,10,0,0,10,10,0,1,2,3,3,1,1,1,3,NA
6,542,AL,0,0,0,0,1,1,0,0,2,2,0,3,2,3,2,3,1,4,2,NA
6,543,AL,6,6,7,0,2,10,0,0,0,0,0,4,2,4,1,4,2,1,2,NA
6,544,AL,5,7,3,0,0,0,0,1,2,2,0,2,2,2,2,1,2,1,2,NA
6,545,AL,4,5,2,0,0,4,0,0,0,6,0,2,2,3,2,2,1,2,2,NA
6,546,AL,0,2,4,0,0,2,0,0,0,0,0,2,2,2,2,3,1,3,2,NA
6,547,AL,4,3,0,2,0,0,0,0,5,6,0,3,2,3,2,2,2,3,2,NA
6,548,AL,4,8,5,5,3,5,2,3,10,10,0,2,2,4,2,3,2,3,2,NA
6,549,AL,2,2,3,5,0,4,3,3,10,10,0,2,2,2,2,3,2,2,2,NA
6,550,AL,0,1,1,0,0,0,0,0,8,8,0,2,1,3,2,2,2,2,2,NA
6,551,AL,2,4,7,NA,0,5,2,3,8,9,0,2,2,2,2,2,2,2,2,NA
6,552,AL,0,0,0,7,6,6,3,3,10,10,0,2,1,2,2,2,1,1,1,NA
6,553,AL,3,1,2,0,3,0,0,1,6,6,0,1,2,3,2,3,1,2,2,NA
6,554,AL,4,4,7,10,8,6,6,10,10,10,0,1,1,2,1,3,1,2,2,NA
6,555,AL,3,0,1,0,7,5,2,2,NA,0,0,4,2,2,2,2,2,3,2,NA
6,556,AL,4,4,8,1,0,2,0,3,0,2,0,1,1,1,2,3,1,3,1,NA
6,557,AL,3,4,4,7,6,10,4,6,10,10,0,2,1,2,2,2,2,3,2,NA
6,558,AL,1,0,2,1,1,5,1,3,10,10,1,1,1,2,1,4,1,1,1,NA
6,559,AL,0,0,10,NA,10,0,0,5,0,0,0,2,1,2,2,3,1,3,2,NA
6,560,AL,1,1,1,NA,0,5,0,0,1,NA,0,1,2,2,2,2,2,3,2,NA
6,561,AL,5,10,6,5,5,5,5,5,5,5,0,3,1,2,2,2,1,4,2,NA
6,562,AL,6,8,8,0,6,9,0,0,0,0,0,1,2,2,3,2,1,2,2,NA
6,563,AL,8,2,3,9,0,8,8,1,10,10,0,2,2,2,2,3,1,3,1,NA
6,564,AL,0,0,5,0,5,3,0,0,0,0,0,1,2,2,3,1,3,1,3,NA
6,565,AL,7,5,2,2,1,2,1,0,7,10,0,4,2,1,3,3,2,2,2,NA
6,566,AL,4,9,3,1,8,8,10,10,10,10,0,2,1,2,2,3,1,3,1,NA
6,567,AL,0,10,10,10,10,5,5,0,10,10,0,2,1,1,1,3,1,3,1,NA
6,568,AL,1,3,0,10,8,8,1,5,10,10,0,2,2,NA,1,3,2,3,2,NA
6,569,AL,0,10,8,0,0,8,NA,NA,NA,NA,0,2,2,2,3,2,2,3,3,NA
6,570,AL,5,4,0,0,0,7,2,0,7,7,0,2,1,1,1,3,2,1,2,NA
6,571,AL,5,5,8,NA,5,5,2,5,6,5,0,2,2,3,2,4,2,3,2,NA
6,572,AL,5,5,2,NA,0,2,0,0,4,5,0,2,2,1,1,3,1,4,2,NA
6,573,AL,1,1,5,1,0,3,1,1,4,4,0,2,1,2,3,3,1,3,1,NA
6,574,AL,6,8,4,1,6,3,0,0,NA,NA,0,4,1,4,4,1,3,1,4,NA
6,575,AL,2,2,5,NA,NA,5,NA,NA,NA,NA,NA,2,2,2,2,2,2,NA,2,NA
6,576,AL,0,0,0,4,3,6,5,1,7,8,0,1,2,3,2,2,2,2,2,NA
6,577,AL,0,0,0,2,NA,1,0,0,3,5,0,2,3,2,2,3,2,2,3,NA
6,578,AL,0,5,8,0,0,3,0,0,5,7,0,5,2,4,1,2,1,2,1,NA
6,579,AL,7,4,8,0,0,3,0,0,9,8,1,2,3,3,4,4,1,2,2,NA
6,580,AL,10,9,6,0,0,8,0,0,10,10,0,5,3,4,3,3,1,2,3,NA
6,581,AL,7,5,5,4,6,6,0,5,8,10,1,1,4,2,4,1,2,1,2,NA
6,582,AL,2,4,5,2,4,10,0,1,8,10,0,3,3,2,2,3,2,3,2,NA
6,583,AL,4,9,3,0,3,2,0,0,8,8,0,2,2,2,2,2,1,3,2,NA
6,584,AL,6,3,0,2,2,5,1,1,8,9,0,2,1,2,1,3,1,3,2,NA
6,585,AL,2,3,4,2,2,5,1,1,8,9,0,3,2,3,2,3,1,3,2,NA
6,586,AL,4,3,2,0,0,0,0,1,3,3,0,1,2,2,2,2,2,3,2,NA
6,587,AL,0,5,5,0,0,10,0,0,5,10,0,2,1,2,2,2,1,4,2,NA
6,588,AL,0,0,0,NA,0,0,0,0,0,3,0,3,1,2,1,3,1,3,1,NA
6,589,AL,5,10,10,10,5,0,5,3,10,10,0,2,2,2,3,3,1,3,2,NA
6,590,AL,1,2,NA,5,NA,NA,0,0,8,10,0,2,1,1,1,3,1,1,1,NA
6,591,AL,2,5,3,3,4,5,0,1,6,6,0,2,3,3,3,2,1,2,3,NA
6,592,AL,2,4,3,7,7,6,5,0,10,10,0,1,2,2,2,3,1,2,2,NA
6,593,AL,3,3,3,1,1,2,0,0,8,9,0,2,2,2,2,2,1,3,1,NA
6,594,AL,0,0,0,0,0,0,0,0,10,10,1,2,3,3,2,1,2,2,3,NA
6,595,AL,3,2,6,0,0,4,0,4,8,7,0,3,1,1,3,3,1,3,2,NA
6,596,AL,2,2,0,0,1,2,0,0,4,4,0,4,2,2,1,3,2,3,2,NA
6,597,AL,0,0,5,0,0,0,0,NA,5,5,0,2,1,4,2,3,1,2,1,NA
6,598,AL,0,0,1,NA,0,4,4,0,8,10,0,2,2,1,4,2,1,3,1,NA
6,599,AL,1,1,0,0,1,1,0,0,5,5,0,5,2,3,2,2,2,2,3,NA
6,600,AL,5,5,3,5,4,3,0,2,8,8,0,1,2,3,2,3,1,3,2,NA
6,601,AL,10,5,8,4,0,0,0,0,3,7,0,2,1,2,1,3,1,3,1,NA
6,602,AL,0,3,9,8,8,9,8,8,10,10,0,2,3,3,2,1,3,1,4,NA
6,603,AL,4,5,7,4,6,4,1,6,6,7,0,2,1,2,2,3,1,3,2,NA
6,604,AL,1,4,4,4,6,6,5,4,7,8,0,2,1,2,2,2,1,3,2,NA
6,605,AL,5,10,0,0,0,2,0,0,8,10,1,2,3,4,3,2,NA,2,4,NA
